Commit_Date,domains,count
2016-04-30 00:00:00+00:00,apache.org,4
2016-04-30 00:00:00+00:00,apcera.com,3
2016-04-30 00:00:00+00:00,canonical.com,1
2016-04-30 00:00:00+00:00,cisco.com,2
2016-04-30 00:00:00+00:00,clarifai.com,1
2016-04-30 00:00:00+00:00,cn.ibm.com,1
2016-04-30 00:00:00+00:00,cnmconsulting.net,3
2016-04-30 00:00:00+00:00,coreos.com,19
2016-04-30 00:00:00+00:00,ctrlaltdel.ch,1
2016-04-30 00:00:00+00:00,cyso.com,1
2016-04-30 00:00:00+00:00,ebay.com,2
2016-04-30 00:00:00+00:00,est.fujitsu.com,1
2016-04-30 00:00:00+00:00,fathomdb.com,3
2016-04-30 00:00:00+00:00,fejta.com,3
2016-04-30 00:00:00+00:00,free.fr,1
2016-04-30 00:00:00+00:00,gmail.com,426
2016-04-30 00:00:00+00:00,gmx.co.uk,1
2016-04-30 00:00:00+00:00,golang.org,2
2016-04-30 00:00:00+00:00,google.com,330
2016-04-30 00:00:00+00:00,hotmail.co.uk,7
2016-04-30 00:00:00+00:00,hp.com,2
2016-04-30 00:00:00+00:00,hrboss.com,1
2016-04-30 00:00:00+00:00,huawei.com,3
2016-04-30 00:00:00+00:00,inovex.de,3
2016-04-30 00:00:00+00:00,intel.com,18
2016-04-30 00:00:00+00:00,jp.fujitsu.com,7
2016-04-30 00:00:00+00:00,mesosphere.io,1
2016-04-30 00:00:00+00:00,outlook.com,8
2016-04-30 00:00:00+00:00,paral.in,1
2016-04-30 00:00:00+00:00,redhat.com,120
2016-04-30 00:00:00+00:00,reevoo.com,1
2016-04-30 00:00:00+00:00,sky.uk,2
2016-04-30 00:00:00+00:00,thinkstep.com,1
2016-04-30 00:00:00+00:00,ts.fujitsu.com,5
2016-04-30 00:00:00+00:00,us.ibm.com,10
2016-04-30 00:00:00+00:00,users.noreply.github.com,13
2016-04-30 00:00:00+00:00,vmware.com,2
2016-04-30 00:00:00+00:00,zju.edu.cn,8
2016-04-30 00:00:00+00:00,zte.com.cn,1
2016-05-31 00:00:00+00:00,163.com,9
2016-05-31 00:00:00+00:00,advance-leap.com,2
2016-05-31 00:00:00+00:00,apache.org,4
2016-05-31 00:00:00+00:00,clarifai.com,12
2016-05-31 00:00:00+00:00,cnmconsulting.net,8
2016-05-31 00:00:00+00:00,coreos.com,59
2016-05-31 00:00:00+00:00,ctrlaltdel.ch,1
2016-05-31 00:00:00+00:00,ebay.com,1
2016-05-31 00:00:00+00:00,fathomdb.com,3
2016-05-31 00:00:00+00:00,gmail.com,603
2016-05-31 00:00:00+00:00,godaddy.com,1
2016-05-31 00:00:00+00:00,google.com,609
2016-05-31 00:00:00+00:00,googlemail.com,1
2016-05-31 00:00:00+00:00,hotmail.co.uk,13
2016-05-31 00:00:00+00:00,hp.com,12
2016-05-31 00:00:00+00:00,huawei.com,8
2016-05-31 00:00:00+00:00,icloud.com,7
2016-05-31 00:00:00+00:00,in.ibm.com,1
2016-05-31 00:00:00+00:00,inovex.de,2
2016-05-31 00:00:00+00:00,intel.com,2
2016-05-31 00:00:00+00:00,intoxitrack.net,1
2016-05-31 00:00:00+00:00,isi.nc,2
2016-05-31 00:00:00+00:00,jessfraz.com,1
2016-05-31 00:00:00+00:00,mattyw.net,1
2016-05-31 00:00:00+00:00,mirantis.com,6
2016-05-31 00:00:00+00:00,nowprovision.com,1
2016-05-31 00:00:00+00:00,oszi.one,2
2016-05-31 00:00:00+00:00,outlook.com,7
2016-05-31 00:00:00+00:00,qq.com,2
2016-05-31 00:00:00+00:00,redhat.com,248
2016-05-31 00:00:00+00:00,reevoo.com,1
2016-05-31 00:00:00+00:00,teralytics.ch,1
2016-05-31 00:00:00+00:00,thousandeyes.com,2
2016-05-31 00:00:00+00:00,tigera.io,2
2016-05-31 00:00:00+00:00,tmrts.com,4
2016-05-31 00:00:00+00:00,ts.fujitsu.com,1
2016-05-31 00:00:00+00:00,us.ibm.com,5
2016-05-31 00:00:00+00:00,users.noreply.github.com,13
2016-05-31 00:00:00+00:00,yahoo.com,2
2016-05-31 00:00:00+00:00,zju.edu.cn,2
2016-05-31 00:00:00+00:00,zte.com.cn,5
2016-06-30 00:00:00+00:00,163.com,4
2016-06-30 00:00:00+00:00,amadeus.com,1
2016-06-30 00:00:00+00:00,apcera.com,12
2016-06-30 00:00:00+00:00,appformix.com,2
2016-06-30 00:00:00+00:00,asymmetricventures.com,1
2016-06-30 00:00:00+00:00,clarifai.com,5
2016-06-30 00:00:00+00:00,coreos.com,46
2016-06-30 00:00:00+00:00,ebay.com,11
2016-06-30 00:00:00+00:00,fathomdb.com,13
2016-06-30 00:00:00+00:00,gmail.com,696
2016-06-30 00:00:00+00:00,godaddy.com,1
2016-06-30 00:00:00+00:00,google.com,550
2016-06-30 00:00:00+00:00,hotmail.co.uk,5
2016-06-30 00:00:00+00:00,hp.com,4
2016-06-30 00:00:00+00:00,hpe.com,2
2016-06-30 00:00:00+00:00,huawei.com,1
2016-06-30 00:00:00+00:00,ifup.org,3
2016-06-30 00:00:00+00:00,in.ibm.com,1
2016-06-30 00:00:00+00:00,inovex.de,2
2016-06-30 00:00:00+00:00,intel.com,1
2016-06-30 00:00:00+00:00,jing.io,1
2016-06-30 00:00:00+00:00,jsz-desk2.waw.corp.google.com,1
2016-06-30 00:00:00+00:00,metaswitch.com,1
2016-06-30 00:00:00+00:00,mirantis.com,9
2016-06-30 00:00:00+00:00,nowprovision.com,3
2016-06-30 00:00:00+00:00,outlook.com,1
2016-06-30 00:00:00+00:00,qq.com,2
2016-06-30 00:00:00+00:00,redhat.com,141
2016-06-30 00:00:00+00:00,swine.de,1
2016-06-30 00:00:00+00:00,tigera.io,3
2016-06-30 00:00:00+00:00,us.ibm.com,7
2016-06-30 00:00:00+00:00,users.noreply.github.com,3
2016-06-30 00:00:00+00:00,vmware.com,1
2016-06-30 00:00:00+00:00,yahoo.com,1
2016-06-30 00:00:00+00:00,zju.edu.cn,2
2016-06-30 00:00:00+00:00,zte.com.cn,15
2016-07-31 00:00:00+00:00,163.com,3
2016-07-31 00:00:00+00:00,advance-leap.com,1
2016-07-31 00:00:00+00:00,apache.org,2
2016-07-31 00:00:00+00:00,bengler.no,1
2016-07-31 00:00:00+00:00,canonical.com,1
2016-07-31 00:00:00+00:00,charliedrage.com,1
2016-07-31 00:00:00+00:00,clarifai.com,3
2016-07-31 00:00:00+00:00,coreos.com,17
2016-07-31 00:00:00+00:00,corp.netease.com,1
2016-07-31 00:00:00+00:00,endocode.com,1
2016-07-31 00:00:00+00:00,est.fujitsu.com,1
2016-07-31 00:00:00+00:00,fathomdb.com,10
2016-07-31 00:00:00+00:00,fejta.com,3
2016-07-31 00:00:00+00:00,gatech.edu,1
2016-07-31 00:00:00+00:00,gmail.com,675
2016-07-31 00:00:00+00:00,godaddy.com,1
2016-07-31 00:00:00+00:00,google.com,368
2016-07-31 00:00:00+00:00,hotmail.co.uk,4
2016-07-31 00:00:00+00:00,huawei.com,3
2016-07-31 00:00:00+00:00,hyper.sh,4
2016-07-31 00:00:00+00:00,inovex.de,1
2016-07-31 00:00:00+00:00,intel.com,2
2016-07-31 00:00:00+00:00,jessfraz.com,3
2016-07-31 00:00:00+00:00,mirantis.com,20
2016-07-31 00:00:00+00:00,outlook.com,4
2016-07-31 00:00:00+00:00,qq.com,1
2016-07-31 00:00:00+00:00,redhat.com,131
2016-07-31 00:00:00+00:00,returnpath.com,1
2016-07-31 00:00:00+00:00,salesforce.com,2
2016-07-31 00:00:00+00:00,sdfg.com.ar,2
2016-07-31 00:00:00+00:00,secful.com,1
2016-07-31 00:00:00+00:00,squareup.com,1
2016-07-31 00:00:00+00:00,tigera.io,4
2016-07-31 00:00:00+00:00,us.ibm.com,6
2016-07-31 00:00:00+00:00,users.noreply.github.com,12
2016-07-31 00:00:00+00:00,weave.works,9
2016-07-31 00:00:00+00:00,yeah.net,1
2016-07-31 00:00:00+00:00,zenly.co.uk,1
2016-07-31 00:00:00+00:00,zju.edu.cn,4
2016-07-31 00:00:00+00:00,zte.com.cn,71
2016-08-31 00:00:00+00:00,amadeus.com,1
2016-08-31 00:00:00+00:00,apprenda.com,2
2016-08-31 00:00:00+00:00,coreos.com,1
2016-08-31 00:00:00+00:00,gmail.com,5
2016-08-31 00:00:00+00:00,google.com,16
2016-08-31 00:00:00+00:00,inodes.org,1
2016-08-31 00:00:00+00:00,mirantis.com,1
2016-08-31 00:00:00+00:00,redhat.com,2
2016-08-31 00:00:00+00:00,reevoo.com,1
2016-08-31 00:00:00+00:00,weave.works,1
2016-08-31 00:00:00+00:00,zte.com.cn,6
